match_id;date;surface;level;round;best_of;player_id;opponent_id;player_rank;opponent_rank;player_elo_rating;opponent_elo_rating;player_age;opponent_age;player_height;opponent_height;outcome;p_matches;o_matches;p_sets;o_sets;p_games;o_games;p_tbs;o_tbs;p_ace;p_df;p_sv_pt;p_1st_in;p_1st_won;p_2nd_won;p_sv_gms;p_bp_sv;p_bp_fc;o_ace;o_df;o_sv_pt;o_1st_in;o_1st_won;o_2nd_won;o_sv_gms;o_bp_sv;o_bp_fc;minutes;p_upsets;o_upsets;p_avg_ace;p_avg_df;p_avg_sv_pt;p_avg_1st_in;p_avg_1st_won;p_avg_2nd_won;p_avg_sv_gms;p_avg_bp_sv;p_avg_bp_fc;o_avg_ace;o_avg_df;o_avg_sv_pt;o_avg_1st_in;o_avg_1st_won;o_avg_2nd_won;o_avg_sv_gms;o_avg_bp_sv;o_avg_bp_fc
167390;14/05/2018;C;M;R64;3;4526;5438;23;48;2142;1967;33.13;28.39;183;188;;0;1;0;2;8;12;0;0;6;3;55;33;26;11;10;0;2;3;4;63;33;25;18;10;2;2;81;0;1;7.04;2.74;84.32;48.70;35.73;19.14;13.25;4.05;6.38;4.30;2.81;84.87;51.70;36.06;16.67;13.01;4.62;7.67
167391;14/05/2018;C;M;R64;3;4180;5370;35;65;1960;1920;35.01;28.82;193;181;;0;1;0;2;8;12;0;0;5;2;52;31;21;12;10;3;6;7;2;67;30;27;16;10;8;9;88;0;1;13.22;3.53;81.98;50.32;39.24;15.88;13.02;3.92;5.89;8.02;2.98;79.48;49.65;37.90;16.43;12.89;3.26;4.99
167392;14/05/2018;C;M;R64;3;5630;5070;70;41;1901;1888;27.61;30.32;190;188;;0;1;1;2;12;15;0;0;2;2;75;46;26;14;13;2;8;4;1;92;63;38;14;14;6;11;134;0;0;3.77;3.20;77.84;46.76;32.80;16.16;12.09;4.11;6.80;4.70;2.98;78.33;48.03;34.22;15.19;12.18;3.86;6.47
167393;14/05/2018;C;M;R64;3;11767;5918;370;74;1682;1806;22.34;26.22;;185;;0;1;1;2;14;16;0;0;5;3;96;54;34;27;15;7;10;2;4;89;62;43;17;15;3;5;120;0;0;5.00;3.00;96.00;54.00;34.00;27.00;15.00;7.00;10.00;2.00;4.00;89.00;62.00;43.00;17.00;15.00;3.00;5.00
167394;14/05/2018;C;M;R64;3;5231;4920;54;18;1979;2320;29.51;30.98;180;188;;0;1;0;2;4;12;0;0;0;2;46;24;13;9;8;1;5;6;0;45;30;24;10;8;1;1;55;0;0;7.64;2.75;76.69;41.84;31.19;17.87;12.13;3.73;6.23;6.34;3.09;77.94;47.50;33.62;15.43;12.18;4.06;6.72
167395;14/05/2018;C;M;R64;3;3970;6044;38;14;2011;1985;36.11;25.63;175;185;;0;1;0;2;7;12;0;0;4;1;51;27;18;12;9;1;4;4;1;64;39;26;18;10;4;5;77;0;0;2.73;2.58;76.54;48.19;33.13;14.91;12.04;4.04;6.73;4.00;2.78;78.76;46.95;31.25;14.49;11.89;4.81;8.56
167396;14/05/2018;C;M;R64;3;11547;4259;36;28;1967;2026;21.98;34.58;;178;;0;1;1;2;17;19;1;1;8;3;143;90;62;23;18;6;10;8;2;118;66;51;25;18;4;7;185;0;0;8.48;3.12;83.57;49.01;36.12;17.55;12.87;4.09;6.55;5.40;2.75;83.43;51.45;36.83;16.28;12.89;4.17;6.78
167397;14/05/2018;C;M;R64;3;3852;5442;33;24;1961;2166;36.65;28.37;188;178;;0;1;0;2;10;12;0;1;7;3;80;46;32;15;11;3;5;1;1;67;40;31;16;11;2;3;108;0;0;10.36;3.36;82.58;48.51;36.95;17.76;13.01;4.00;6.09;7.70;2.96;81.59;50.50;37.25;17.44;13.06;3.68;5.73
167398;14/05/2018;C;M;R64;3;4789;4921;39;21;2069;2004;31.7;30.97;193;178;;0;1;0;2;4;12;0;0;3;1;44;32;19;3;8;1;5;1;1;41;28;25;8;8;0;0;53;0;0;8.33;3.49;79.24;49.03;35.81;15.06;12.51;3.85;6.27;3.29;2.63;81.30;50.17;34.16;15.81;12.54;4.46;7.59
167399;14/05/2018;C;M;R64;3;5166;32068;27;140;1945;1755;29.87;23.01;183;;;0;1;1;2;15;14;0;1;2;2;89;57;45;15;14;3;5;6;3;88;51;40;17;15;1;4;138;0;1;4.54;2.64;78.48;47.61;32.81;15.58;12.21;4.33;7.33;7.01;3.10;78.10;46.90;33.61;15.56;12.27;3.93;6.70
167400;14/05/2018;C;M;R64;3;5016;5367;12;53;1996;1879;30.6;28.83;198;185;;0;1;0;2;8;12;0;1;9;9;78;37;29;17;10;4;8;7;0;67;33;27;20;10;6;8;80;0;1;12.31;3.31;80.94;47.74;37.50;16.80;13.07;3.41;5.39;6.48;3.01;81.80;49.96;36.44;17.00;12.89;3.86;6.17
167401;14/05/2018;C;M;R64;3;4606;33215;17;29;2104;1952;32.65;19.08;196;;;0;1;1;2;15;13;0;1;4;1;86;55;43;17;14;3;4;8;4;89;56;46;14;14;1;3;124;0;1;7.71;2.45;75.95;44.02;33.89;16.77;12.28;3.35;5.26;6.51;2.87;78.09;47.67;33.72;14.57;12.09;4.09;7.00
167402;14/05/2018;C;M;R64;3;6407;4894;50;44;1921;1872;22.25;31.1;;190;;0;1;1;2;11;15;0;0;7;1;79;44;26;14;13;2;9;2;3;80;54;33;12;13;3;8;104;0;0;6.84;3.60;80.78;48.57;34.61;15.82;12.19;4.70;7.43;4.65;3.04;79.01;48.26;34.19;15.65;12.31;4.55;7.25
167403;14/05/2018;C;M;R64;3;4269;5986;34;31;1975;1904;34.49;25.98;188;172;;0;1;0;2;4;12;0;0;1;1;41;28;11;4;8;0;6;1;2;53;36;24;9;8;5;7;64;0;0;5.30;3.97;79.34;53.58;37.95;13.22;12.55;4.08;6.53;4.77;2.86;81.95;50.59;35.09;15.51;12.58;4.43;7.47
167404;14/05/2018;C;M;R32;3;26414;644;103;3;1729;2202;22.09;21.07;;198;;0;1;0;2;7;13;0;0;1;1;64;41;25;13;10;4;7;4;0;60;33;25;18;10;4;4;91;0;0;5.82;2.18;79.00;47.73;34.18;15.27;12.45;4.18;7.00;3.73;2.00;79.64;50.45;36.91;17.55;12.55;3.73;4.91
167405;14/05/2018;C;M;R32;3;6284;6364;16;19;2022;2017;24.22;23.35;185;;;0;1;0;2;8;12;0;1;5;1;79;46;33;14;10;5;7;3;2;65;41;29;18;10;1;1;94;0;1;7.65;3.61;84.54;47.09;34.60;19.20;13.02;4.37;6.99;6.59;2.91;82.47;49.92;36.21;16.49;12.99;3.87;6.53
167406;14/05/2018;C;M;R32;3;6051;5663;73;10;1847;2143;25.62;27.43;;163;;0;1;1;2;11;17;0;0;7;1;93;69;38;10;14;7;14;3;2;86;51;36;18;14;3;7;124;0;0;3.42;2.23;75.07;50.07;33.30;11.42;11.74;3.91;7.35;5.16;2.33;72.40;45.77;33.51;14.12;11.63;3.28;5.28
167407;14/05/2018;C;M;R32;3;26578;5216;43;6;1917;2262;19.75;29.64;;198;;0;1;0;2;8;13;0;0;4;4;83;40;25;20;10;5;8;4;1;57;39;32;10;11;1;2;102;0;0;6.64;2.26;76.05;43.45;32.52;16.79;12.14;3.43;5.67;4.36;2.43;74.29;48.00;34.64;14.14;12.02;3.31;5.43
167408;14/05/2018;C;M;R32;3;5978;5220;57;5;1938;2143;26.02;29.62;183;198;;0;1;1;2;13;18;1;1;10;2;100;56;39;23;15;6;9;8;1;93;57;40;27;16;0;1;150;0;0;6.83;3.35;80.17;47.69;34.03;16.32;12.43;4.45;7.15;5.85;3.02;77.74;47.10;34.47;16.32;12.31;3.52;5.73
167409;14/05/2018;C;M;R32;3;6029;5324;15;52;2028;1919;25.74;29.02;170;196;;0;1;1;2;12;14;0;0;0;2;98;73;42;12;13;11;15;6;3;82;36;28;22;13;4;7;111;0;1;2.49;2.68;76.91;46.35;30.20;15.42;11.89;4.28;7.73;5.79;3.10;79.26;46.83;31.33;14.95;12.07;4.75;8.57
167410;14/05/2018;C;M;R32;3;5438;5793;48;11;1982;2019;28.39;26.84;188;188;;0;1;1;2;14;14;0;0;5;0;95;51;35;23;14;11;14;3;3;76;49;37;14;14;6;9;123;0;0;8.74;2.98;80.87;48.03;36.21;17.18;12.71;3.64;5.62;7.99;2.97;79.24;48.42;35.97;16.88;12.58;3.59;5.62
167411;14/05/2018;C;M;R32;3;4728;5370;7;65;2081;1932;31.99;28.82;203;181;RET;0;1;0;1;4;6;0;0;0;1;29;19;11;6;5;1;3;5;0;28;17;11;7;5;1;2;43;0;1;12.25;2.99;80.62;52.07;39.84;15.18;13.05;3.43;5.21;5.97;3.01;82.58;50.40;37.08;17.03;12.91;3.79;5.92
167412;14/05/2018;C;M;R32;3;4544;5070;9;41;2070;1900;33.05;30.32;206;188;;0;1;1;2;18;18;1;2;30;4;127;82;66;24;18;5;6;4;1;119;85;64;23;18;1;2;172;0;1;17.73;2.27;88.01;60.54;47.39;15.38;14.20;2.93;4.13;7.62;3.24;87.59;54.69;42.28;19.09;14.04;3.33;4.82
167413;14/05/2018;C;M;R32;3;5918;4920;74;18;1816;2322;26.22;30.98;185;188;;0;1;0;2;6;12;0;0;1;9;51;29;20;9;9;2;5;5;3;63;37;30;15;9;4;4;77;0;0;2.88;3.89;81.75;52.08;34.17;14.51;12.32;4.57;8.05;7.20;3.13;78.71;47.14;33.25;15.77;12.31;4.59;7.46
167414;14/05/2018;C;M;R32;3;6044;4259;14;28;1996;2034;25.63;34.58;185;178;;0;1;0;2;7;12;0;0;4;3;51;34;25;7;10;0;3;3;1;66;41;30;15;9;8;8;80;0;1;6.70;4.35;79.74;46.26;34.34;17.73;12.66;3.79;5.98;7.00;3.41;79.40;48.57;35.34;16.02;12.66;3.87;6.34
167415;14/05/2018;C;M;R32;3;5763;5442;4;24;2155;2170;27;28.37;188;178;;0;1;1;2;15;19;1;0;8;4;113;76;54;16;17;9;14;1;0;101;61;42;22;17;2;5;175;0;1;7.12;3.34;79.30;49.25;36.83;15.52;12.66;3.64;5.80;5.44;2.87;80.05;49.47;34.90;15.64;12.44;4.37;7.02
167416;14/05/2018;C;M;R32;3;6219;4921;8;21;2128;2016;24.69;30.97;185;178;;0;1;1;2;13;13;0;0;3;6;94;52;35;22;13;9;12;2;1;75;53;34;13;13;3;6;124;0;1;5.78;2.83;77.36;45.64;33.76;16.83;12.35;3.61;5.78;5.25;2.64;81.17;49.78;34.77;15.79;12.38;4.69;7.56
167417;14/05/2018;C;M;R32;3;32068;5367;140;53;1783;1894;23.01;28.83;;185;;0;1;0;2;7;12;0;0;5;1;60;37;27;10;9;4;6;1;0;58;39;33;11;10;1;1;76;0;0;7.00;2.75;99.63;62.63;44.13;18.25;14.50;5.50;8.75;3.00;2.13;91.50;59.88;44.88;15.88;14.50;4.50;6.88
167418;14/05/2018;C;M;R32;3;4894;33215;44;29;1886;1967;31.1;19.08;190;;;0;1;1;2;15;18;1;1;4;4;114;78;54;19;16;8;11;7;6;118;68;52;26;17;3;5;146;0;0;6.44;2.70;81.81;48.93;35.02;16.29;12.66;4.25;7.05;5.63;2.64;80.71;49.94;35.61;15.95;12.72;4.04;6.70
167419;14/05/2018;C;M;R32;3;5986;4742;31;2;1917;2361;25.98;31.95;172;185;;0;1;0;2;1;12;0;0;2;1;46;31;17;1;6;3;8;0;1;37;25;19;9;7;0;0;60;0;0;2.67;2.81;79.57;51.08;33.08;14.20;12.39;4.56;8.20;5.03;3.02;80.12;47.75;32.05;15.82;12.52;4.33;7.99
167420;14/05/2018;C;M;R16;3;6364;644;19;3;2027;2203;23.35;21.07;;198;;0;1;0;2;11;13;0;1;4;2;82;49;34;14;12;4;7;9;2;95;73;51;10;12;3;5;118;0;0;5.97;2.82;82.78;48.97;35.62;17.66;13.04;4.14;6.64;7.40;3.64;82.05;49.68;36.30;16.18;12.87;4.13;6.74
167421;14/05/2018;C;M;R16;3;5216;5663;6;10;2264;2146;29.64;27.43;198;163;RET;0;1;0;1;7;10;0;0;6;0;77;60;32;8;9;6;10;6;4;67;44;29;10;8;6;8;105;0;1;7.22;2.31;75.86;48.31;35.85;14.67;12.24;3.26;5.13;7.13;2.73;78.49;47.25;33.14;15.10;12.25;4.28;7.38
167422;14/05/2018;C;M;R16;3;5324;5220;52;5;1934;2147;29.02;29.62;196;198;;0;1;0;2;7;12;0;0;4;7;72;25;18;21;9;6;9;4;0;57;35;27;14;10;1;2;87;0;0;8.21;4.38;83.24;42.99;31.78;18.68;12.52;4.73;7.95;3.55;2.95;81.85;51.31;35.09;15.54;12.52;4.41;7.40
167423;14/05/2018;C;M;R16;3;5370;5793;65;11;1948;2029;28.82;26.84;181;188;;0;1;1;2;12;18;1;0;15;1;107;58;40;17;15;5;12;2;3;106;67;46;16;15;6;10;156;0;0;7.95;2.70;77.38;44.18;32.59;16.24;12.22;3.84;6.65;5.83;3.01;78.59;47.55;34.24;15.85;12.33;3.90;6.40
167428;14/05/2018;C;M;QF;3;5663;644;10;3;2160;2208;27.43;21.07;163;198;;0;1;1;2;13;15;0;0;3;1;81;52;36;17;14;6;9;7;2;73;55;41;11;14;1;3;107;0;0;5.45;3.49;78.68;45.77;32.85;16.80;12.30;4.19;6.90;6.43;3.07;80.91;48.38;33.40;15.27;12.37;4.88;8.28
167432;14/05/2018;C;M;SF;3;5220;644;5;3;2159;2217;29.62;21.07;198;198;;0;1;0;2;11;13;0;1;6;0;85;60;44;13;12;7;9;9;1;77;58;44;12;12;1;2;121;0;0;8.98;2.76;79.54;44.68;34.21;18.47;12.75;3.65;5.71;5.34;2.87;82.71;50.88;35.38;15.82;12.60;4.52;7.45
167434;14/05/2018;C;M;F;3;644;4742;3;2;2227;2377;21.07;31.95;198;185;;0;1;1;2;10;13;0;0;2;1;65;41;23;11;11;1;6;0;1;72;47;27;17;12;7;11;129;0;0;7.21;3.81;81.04;50.67;36.74;15.58;12.76;3.79;6.17;4.69;2.88;80.47;49.30;34.80;15.52;12.76;3.96;7.00
167435;21/05/2018;C;B;R32;3;4570;11483;83;204;1935;1714;32.93;22.25;183;;;0;1;0;2;10;12;0;1;8;1;79;46;33;17;11;7;9;6;1;85;62;41;15;11;10;11;102;0;1;7.24;3.25;79.78;42.31;31.63;19.33;12.51;3.83;6.35;5.33;3.02;81.23;49.21;34.63;15.99;12.52;4.22;7.08
167436;21/05/2018;C;B;R32;3;4887;5801;412;55;1662;1828;31.16;26.83;190;;;0;1;1;2;7;13;0;0;5;3;71;37;28;10;10;4;9;11;3;54;33;26;10;10;0;2;80;0;0;7.23;5.15;84.03;46.90;33.72;17.30;12.70;4.88;8.07;7.49;2.72;77.20;47.18;34.63;16.47;12.46;3.63;5.74
167463;21/05/2018;C;B;R32;3;5486;11787;266;102;1686;1743;28.19;22.74;;;;0;1;0;2;7;12;0;1;0;1;76;56;31;9;10;1;5;4;2;79;54;37;12;9;9;10;100;0;0;3.17;2.83;79.83;55.33;36.67;11.50;12.17;3.17;6.33;6.83;2.00;85.67;56.67;41.00;15.00;12.50;5.00;6.33
167437;21/05/2018;C;B;R32;3;4994;5792;52;82;1865;1868;30.75;26.86;190;;;0;1;1;2;14;17;0;0;8;1;79;48;35;24;15;2;4;5;0;97;59;46;22;16;3;4;113;0;1;4.91;2.07;76.72;49.95;34.38;13.07;11.87;4.37;7.26;5.08;2.70;77.25;48.63;34.38;14.93;12.03;3.77;6.18
167464;21/05/2018;C;B;R32;3;4789;9719;38;69;2058;1830;31.72;22.93;193;;;0;1;1;2;14;14;0;0;6;6;86;61;39;12;14;3;6;4;2;83;50;33;19;14;5;8;110;0;1;8.33;3.49;79.25;49.05;35.81;15.06;12.51;3.85;6.27;3.29;2.63;81.30;50.17;34.15;15.82;12.54;4.47;7.59
167465;21/05/2018;C;B;R32;3;5504;4467;410;75;1660;1916;28.13;33.4;;183;;0;1;0;2;6;12;0;0;2;2;67;39;27;7;9;6;10;2;2;48;34;28;7;9;1;2;82;0;0;2.00;1.00;106.50;68.50;41.00;15.50;13.50;8.00;13.50;3.00;3.00;84.00;53.50;38.50;13.00;13.50;2.00;5.50
167438;21/05/2018;C;B;R32;3;3333;5367;93;49;1888;1895;39.23;28.85;208;185;;0;1;1;2;18;16;0;2;24;1;99;65;56;19;17;1;1;15;3;95;65;56;20;17;1;2;119;0;0;19.61;3.44;83.96;55.00;45.50;15.46;13.76;2.71;3.81;6.12;2.93;84.64;54.34;42.73;18.08;13.71;2.75;3.95
167466;21/05/2018;C;B;R32;3;6282;5055;196;91;1657;1830;24.26;30.4;183;183;;0;1;0;2;5;12;0;0;2;1;58;36;15;7;8;8;15;5;1;52;30;20;10;9;2;6;72;0;0;4.75;2.00;78.00;51.50;27.25;11.25;11.50;6.25;12.25;2.75;2.00;65.75;40.75;29.25;14.00;11.50;2.75;5.25
167439;21/05/2018;C;B;R32;3;4252;26327;90;281;1820;1700;34.63;21.35;190;;;0;1;0;2;5;12;0;0;2;1;50;25;12;12;8;2;6;5;0;50;27;25;10;9;1;2;55;0;1;4.19;1.79;73.77;45.57;31.45;14.10;11.53;3.83;6.63;5.44;2.69;73.77;44.89;31.75;14.55;11.67;3.87;6.60
167440;21/05/2018;C;B;R32;3;6051;4311;72;51;1843;1921;25.64;34.25;;190;;0;1;0;2;9;13;0;0;5;1;74;48;31;10;11;4;8;2;3;87;51;35;17;11;14;16;97;0;0;3.45;2.20;75.05;50.02;33.25;11.39;11.73;3.91;7.36;5.09;2.34;72.73;45.89;33.55;14.18;11.61;3.52;5.52
167467;21/05/2018;C;B;R32;3;6030;5934;84;335;1807;1688;25.76;26.2;;;;0;1;1;2;12;17;0;0;4;6;93;60;44;9;15;3;9;4;2;84;57;40;14;14;1;4;123;0;1;2.28;2.59;75.85;47.46;31.33;14.61;11.89;4.33;7.48;6.22;2.43;74.50;46.26;32.33;14.35;11.98;3.41;6.15
167441;21/05/2018;C;B;R32;3;5070;5902;36;60;1916;1849;30.34;26.28;188;;;0;1;0;2;3;12;0;0;2;1;47;26;16;7;7;5;9;3;1;59;37;26;14;8;5;5;80;0;1;3.64;2.63;79.66;49.21;33.37;15.72;12.19;4.45;7.34;5.53;2.94;79.70;48.38;34.05;15.72;12.29;4.22;7.04
167468;21/05/2018;C;B;R32;3;5303;6096;48;334;1938;1690;29.14;25.37;185;;;0;1;1;2;14;15;0;0;2;2;83;49;31;19;15;1;6;3;2;96;66;39;17;14;4;8;112;0;1;3.44;2.21;78.94;47.99;33.48;15.22;12.27;4.22;7.26;6.28;3.08;79.35;47.41;33.31;16.39;12.31;4.27;6.99
167469;21/05/2018;C;B;R32;3;4546;5571;101;68;1861;1895;33.07;27.89;188;180;;0;1;0;2;6;12;0;0;1;3;61;41;28;8;9;5;8;5;1;47;27;24;13;9;1;1;63;0;0;5.66;2.43;78.80;49.17;34.73;15.20;12.20;4.12;6.65;7.79;2.64;74.41;46.41;35.20;15.26;12.15;3.11;4.95
167442;21/05/2018;C;B;R32;3;5978;26011;56;61;1933;1911;26.04;20.33;183;;;0;1;1;2;16;15;0;1;7;2;98;56;42;26;16;7;9;8;1;92;56;42;23;15;3;5;129;0;1;6.83;3.34;80.24;47.73;34.07;16.36;12.45;4.46;7.16;5.86;3.02;77.80;47.14;34.50;16.35;12.32;3.52;5.72
167443;21/05/2018;C;B;R32;3;4794;11549;98;57;1874;1872;31.7;21.61;188;;;0;1;1;2;11;17;0;0;6;1;84;57;44;9;14;6;10;4;2;70;32;30;24;14;1;2;108;0;0;6.64;1.78;79.76;51.85;36.83;14.28;12.53;4.10;6.68;5.39;2.99;79.77;48.07;34.79;16.55;12.46;3.79;6.17
167470;21/05/2018;C;B;R32;3;5044;26007;73;70;1814;1907;30.48;20.56;188;;;0;1;0;2;6;12;0;0;5;2;52;34;21;10;9;1;4;9;2;43;29;25;11;9;0;0;55;0;0;5.37;4.42;76.67;46.90;32.74;13.44;11.91;4.21;7.52;6.17;2.90;73.72;44.62;32.36;15.44;11.85;3.68;5.95
167471;21/05/2018;C;B;R32;3;5166;4198;27;71;1930;1857;29.89;34.96;183;188;;0;1;1;2;10;16;0;0;4;7;103;64;38;14;13;12;18;0;6;73;48;36;12;13;3;6;111;0;1;4.53;2.65;78.56;47.66;32.83;15.58;12.22;4.35;7.37;6.98;3.11;78.09;46.90;33.61;15.55;12.28;3.93;6.70
167444;21/05/2018;C;B;R32;3;5644;5438;95;47;1789;1972;27.59;28.41;193;188;;0;1;0;2;9;12;0;1;6;1;58;34;22;18;10;2;4;11;1;83;57;40;18;11;8;9;93;0;0;10.42;2.90;76.15;43.60;32.92;17.10;12.20;3.42;5.51;4.45;2.93;76.76;47.93;35.25;15.94;12.24;3.21;4.99
167445;21/05/2018;C;B;R32;3;6196;4585;79;286;1858;1850;24.86;32.82;;196;;0;1;1;2;18;14;0;2;18;3;95;74;59;14;16;1;1;11;2;109;71;55;21;16;6;8;135;0;1;6.78;3.78;79.77;50.84;36.27;14.74;12.49;4.02;6.56;6.81;2.92;79.02;48.23;35.18;16.03;12.52;3.86;6.30
167472;21/05/2018;C;B;R32;3;44669;23755;143;127;1758;1641;19.09;23.31;;;;0;1;1;2;13;18;1;0;0;3;109;80;48;13;15;7;11;11;6;114;72;49;22;16;3;5;167;0;0;3.29;5.43;91.14;59.57;37.57;14.86;13.57;6.14;10.43;6.57;3.71;93.43;56.71;40.86;18.43;14.00;4.43;7.29
167446;21/05/2018;C;B;R32;3;36222;5539;249;81;1682;1856;24.06;28.01;;185;;0;1;0;2;7;12;0;0;1;2;71;38;22;15;9;10;14;6;3;61;38;27;11;10;4;6;92;0;0;0.50;2.50;57.50;32.00;17.50;11.50;8.00;6.50;10.50;4.50;3.00;55.50;33.00;25.00;11.50;9.00;2.50;3.50
167473;21/05/2018;C;B;R32;3;11485;6134;103;77;1773;1807;22.97;25.16;;;;0;1;1;2;15;18;1;1;6;5;111;72;51;21;17;2;5;3;2;114;69;53;22;16;7;8;185;0;0;3.67;3.41;79.04;47.67;32.48;16.19;12.07;4.96;7.96;4.67;2.04;77.78;47.70;35.22;15.19;12.07;3.67;5.59
167474;21/05/2018;C;B;R16;3;5420;4544;97;10;1780;2056;28.52;33.07;;206;;0;1;0;2;9;12;0;1;2;5;75;47;37;12;10;6;7;22;1;67;52;40;11;11;2;2;97;0;0;2.20;3.14;87.65;57.46;36.75;14.64;13.16;4.93;8.90;6.84;2.96;85.23;50.57;36.29;17.70;13.04;4.90;7.65
167447;21/05/2018;C;B;R16;3;11483;4921;204;19;1746;2033;22.25;30.99;;178;;0;1;1;2;10;18;1;0;0;2;93;59;37;15;14;3;8;4;1;88;62;48;16;14;2;3;113;0;0;3.00;3.07;90.40;55.07;36.27;18.33;13.47;5.13;8.73;10.07;3.80;88.13;52.73;40.93;17.27;13.47;3.53;5.60
167448;21/05/2018;C;B;R16;3;5792;5801;82;55;1879;1834;26.86;26.83;;;;0;1;0;2;5;12;0;0;5;1;43;23;17;8;8;0;3;11;2;43;31;29;7;9;0;0;50;0;0;6.44;1.80;82.95;49.34;35.49;17.80;12.76;5.02;7.56;7.61;3.73;79.32;48.32;35.54;16.59;12.88;3.68;6.12
167475;21/05/2018;C;B;R16;3;9719;11787;69;102;1848;1757;22.93;22.74;;;;0;1;0;2;5;12;0;0;2;3;53;26;14;16;8;3;6;1;0;44;30;25;11;9;0;0;61;0;1;5.59;1.76;74.59;47.50;32.71;14.91;11.88;3.50;6.06;5.56;3.15;74.26;46.44;34.85;16.06;12.06;3.15;4.68
167476;21/05/2018;C;B;R16;3;6153;4467;351;75;1706;1919;25.08;33.4;;183;;0;1;0;2;8;12;0;1;6;1;58;29;21;17;10;2;5;4;0;64;37;29;17;10;3;4;90;0;0;10.20;2.80;89.80;53.60;42.00;19.20;14.20;3.00;5.20;14.40;2.40;86.60;54.00;44.20;17.80;14.40;2.40;4.40
167449;21/05/2018;C;B;R16;3;3970;5367;42;49;2001;1905;36.13;28.85;175;185;;0;1;0;2;6;12;0;0;6;2;66;39;25;11;9;5;8;8;2;63;35;27;16;9;2;2;75;0;1;2.73;2.58;76.53;48.18;33.12;14.91;12.04;4.04;6.73;4.01;2.78;78.75;46.94;31.25;14.49;11.89;4.81;8.56
167450;21/05/2018;C;B;R16;3;26327;4311;281;51;1730;1929;21.35;34.25;;190;;0;1;0;2;8;13;0;0;1;2;70;39;24;13;11;8;13;6;3;57;32;24;12;10;4;6;78;0;0;3.00;1.00;60.00;33.00;24.50;11.50;10.00;4.50;7.50;4.00;2.00;53.50;28.50;18.00;12.00;9.00;3.00;6.00
167477;21/05/2018;C;B;R16;3;5934;5055;335;91;1720;1837;26.2;30.4;;183;;0;1;0;2;5;12;0;0;3;1;53;39;23;4;9;2;7;1;0;44;32;23;8;8;1;2;62;0;0;3.50;1.50;68.50;48.00;31.50;9.00;11.50;1.50;5.50;2.50;3.00;68.50;46.00;33.50;8.50;11.50;2.00;5.50
167478;21/05/2018;C;B;R16;3;6096;5571;334;68;1729;1904;25.37;27.89;;180;;0;1;0;2;9;13;0;0;0;2;86;53;31;14;11;5;9;1;0;65;46;32;10;11;3;5;92;0;0;1.50;2.00;91.00;59.50;35.00;15.50;12.50;4.50;8.50;1.50;1.00;74.00;47.50;31.50;14.50;13.00;2.00;5.50
167451;21/05/2018;C;B;R16;3;26011;5902;61;60;1921;1863;20.33;26.28;;;;0;1;0;2;10;12;0;1;6;0;64;41;28;13;11;0;3;8;1;74;39;26;23;11;4;6;89;0;0;7.40;2.76;82.84;50.03;35.79;17.06;13.06;3.81;6.54;9.57;3.24;84.11;50.87;37.67;17.03;13.37;4.14;6.57
167452;21/05/2018;C;B;R16;3;11549;4526;57;25;1882;2128;21.61;33.15;;183;;0;1;0;2;7;12;0;0;4;0;56;31;20;16;9;4;6;6;2;56;37;30;13;10;0;0;68;0;0;6.10;3.59;77.27;40.70;30.10;18.84;12.16;3.60;6.30;6.77;3.73;77.96;46.11;33.80;16.05;12.22;3.93;6.48
167479;21/05/2018;C;B;R16;3;6044;26007;15;70;1986;1914;25.65;20.56;185;;;0;1;0;2;8;12;0;1;3;5;85;51;32;18;10;8;10;8;1;66;39;29;19;10;3;3;91;0;1;6.69;4.36;79.76;46.28;34.33;17.73;12.65;3.81;6.00;7.00;3.40;79.35;48.53;35.32;16.03;12.65;3.86;6.33
167480;21/05/2018;C;B;R16;3;23755;4198;127;71;1686;1870;23.31;34.96;;188;;0;1;0;2;9;12;0;1;3;3;67;50;33;8;11;1;3;3;1;57;39;33;13;10;3;3;87;0;0;5.78;5.22;72.11;44.00;29.11;11.89;10.89;3.44;6.89;4.00;1.78;68.44;44.22;31.33;13.67;11.11;3.22;4.89
167453;21/05/2018;C;B;R16;3;4585;5438;286;47;1861;1977;32.82;28.41;196;188;;0;1;1;2;13;16;0;0;9;3;88;57;43;12;14;6;9;9;5;92;51;42;19;15;7;9;117;0;0;6.71;3.38;83.22;48.31;34.99;17.37;12.64;4.56;7.23;7.70;2.62;78.97;48.83;36.05;16.03;12.64;3.64;5.76
167454;21/05/2018;C;B;R16;3;5016;5539;13;81;1983;1861;30.62;28.01;198;185;;0;1;1;2;17;19;1;1;15;4;114;68;55;24;18;4;6;7;3;114;67;54;31;18;3;4;153;0;1;12.32;3.31;81.00;47.77;37.53;16.81;13.08;3.41;5.39;6.48;3.01;81.86;49.99;36.47;17.02;12.90;3.86;6.16
167481;21/05/2018;C;B;R16;3;6134;6219;77;8;1819;2115;25.16;24.71;;185;;0;1;0;2;6;12;0;0;2;3;54;32;21;10;9;2;5;7;1;45;22;19;17;9;0;0;70;0;0;2.96;3.29;75.27;46.16;31.39;14.24;11.31;4.16;7.10;3.84;3.00;73.73;43.55;30.57;14.73;11.47;3.45;6.18
